time,forward_velocity_target,balance_x_velocity_target,forward_velocity,forward_distance,x,x_velocity,pitch,pitch_rate,wheel_torque,base_height
1.6669999999999272,0.20824999999999091,0.20824999999999091,0.36381537548477394,0.48549338727750413,-0.48549338727750413,-0.36381537548477394,0.09596794453438459,-0.029487283156842136,0.2255772276763972,0.3134983509690505
1.667999999999927,0.2083749999999909,0.2083749999999909,0.3634559600530443,0.4858568432375572,-0.4858568432375572,-0.3634559600530443,0.09593763546567602,-0.03064185918993217,0.23934808071966263,0.3134843654735449
1.668999999999927,0.2084999999999909,0.2084999999999909,0.36316923169159,0.4862200124692488,-0.4862200124692488,-0.36316923169159,0.0959068198443566,-0.031144868495508037,0.24978140055580322,0.3134708082125077
1.6699999999999269,0.20862499999999087,0.20862499999999087,0.3629563832744312,0.4865829688525232,-0.4865829688525232,-0.3629563832744312,0.09587614413062416,-0.031001336606714086,0.2567993039904173,0.3134576693406402
1.6709999999999268,0.20874999999999086,0.20874999999999086,0.36281771444757493,0.4869457865669708,-0.4869457865669708,-0.36281771444757493,0.09584624245723893,-0.03022359657098502,0.26036881606709894,0.31344493483105224
1.6719999999999267,0.20887499999999085,0.20887499999999085,0.36275269300953467,0.48730853925998036,-0.48730853925998036,-0.36275269300953467,0.09581772998482722,-0.028830625794327578,0.260499261753834,0.3134325864534242
1.6729999999999265,0.20899999999999083,0.20899999999999083,0.3627600228497506,0.4876712992828301,-0.4876712992828301,-0.3627600228497506,0.09579119696229427,-0.02684734097487875,0.25723925147970084,0.3134206017830581
1.6739999999999264,0.20912499999999082,0.20912499999999082,0.36283771689914496,0.48803413699972925,-0.48803413699972925,-0.36283771689914496,0.09576720352029496,-0.02430386508441924,0.2506733423954608,0.3134089542402822
1.6749999999999263,0.2092499999999908,0.2092499999999908,0.3629831736224378,0.4883971201733517,-0.4883971201733517,-0.3629831736224378,0.09574627521270691,-0.0212347794031376,0.2409184535637876,0.31339761315909864
1.6759999999999262,0.2093749999999908,0.2093749999999908,0.3631932556688625,0.48876031342902054,-0.48876031342902054,-0.3631932556688625,0.09572889930906657,-0.017678372590175656,0.22812010903076363,0.3133865438834709
1.676999999999926,0.20949999999999078,0.20949999999999078,0.363464369394564,0.4891237777984151,-0.4891237777984151,-0.363464369394564,0.09571552183002165,-0.013675897697711773,0.21244857798720362,0.31337570788923674
1.677999999999926,0.20962499999999076,0.20962499999999076,0.36379254407429085,0.4894875703424894,-0.4894875703424894,-0.36379254407429085,0.09570654530805633,-0.009270846926057598,0.1940949760910522,0.31336506292929406
1.6789999999999259,0.20974999999999075,0.20974999999999075,0.36417350973010365,0.4898517438522195,-0.4898517438522195,-0.36417350973010365,0.09570232724707775,-0.004508252786956031,0.17326738658120266,0.3133545631994448
1.6799999999999258,0.20987499999999074,0.20987499999999074,0.36460277261890567,0.49021634662483843,-0.49021634662483843,-0.36460277261890567,0.0957031792469213,0.000565976793599739,0.15018705415493994,0.3133441595220845
1.6809999999999257,0.20999999999999072,0.20999999999999072,0.3650756875369324,0.49058142231237534,-0.49058142231237534,-0.3650756875369324,0.09570936675242983,0.005905683029858845,0.12508469878739303,0.31333379954479385
1.6819999999999256,0.2101249999999907,0.2101249999999907,0.3655875262163091,0.49094700983859163,-0.49094700983859163,-0.3655875262163091,0.09572110938146594,0.011465035193252742,0.09819699081769473,0.31332342795081664
1.6829999999999254,0.2102499999999907,0.2102499999999907,0.3661335412049098,0.49131314337979654,-0.49131314337979654,-0.3661335412049098,0.09573858178200056,0.017199059674440565,0.06976322278360136,0.31331298667838764
1.6839999999999253,0.21037499999999068,0.21037499999999068,0.36670902473467537,0.4916798524045312,-0.4916798524045312,-0.36670902473467537,0.09576191496524003,0.023064116010108215,0.04002220771857834,0.3133024151459082
1.6849999999999252,0.21049999999999067,0.21049999999999067,0.3673093621940445,0.49204716176672525,-0.49204716176672525,-0.3673093621940445,0.09579119805956171,0.029018317682074756,0.009209427991333285,0.31329165048004104
1.6859999999999251,0.21062499999999065,0.21062499999999065,0.36793007992615206,0.4924150918466514,-0.4924150918466514,-0.36793007992615206,0.09582648042876783,0.035021896427690755,0.022445546679839445,0.31328062774391385
1.686999999999925,0.21074999999999064,0.21074999999999064,0.3685668871750012,0.4927836587338264,-0.4927836587338264,-0.3685668871750012,0.09586777409777432,0.04103750966923261,0.05472135862025196,0.3132692801627692
1.687999999999925,0.21087499999999063,0.21087499999999063,0.3693356952926471,0.49315299442911903,-0.49315299442911903,-0.3693356952926471,0.09591527046235908,0.04724660517121418,0.0874068705230675,0.31325749004533426
1.6889999999999248,0.2109999999999906,0.2109999999999906,0.37007382383657006,0.4935230682529556,-0.4935230682529556,-0.37007382383657006,0.09596866782662189,0.053153603655413356,0.11958297968167031,0.3132452780266041
1.6899999999999247,0.2111249999999906,0.2111249999999906,0.3708881341307107,0.49389395638708633,-0.49389395638708633,-0.3708881341307107,0.09602778777335148,0.05887973190931538,0.1533211541904893,0.3132325934112452
1.6909999999999246,0.21124999999999058,0.21124999999999058,0.37160265707480666,0.49426555904416114,-0.49426555904416114,-0.37160265707480666,0.0960918059441226,0.06378143062732229,0.18499619108003884,0.31321951490879146
1.6919999999999245,0.21137499999999057,0.21137499999999057,0.3722112016957102,0.49463777024585687,-0.49463777024585687,-0.3722112016957102,0.09615983745048515,0.06779820318082859,0.21638502107441138,0.3132061065704148
1.6929999999999243,0.21149999999999056,0.21149999999999056,0.37270771847802714,0.4950104779643349,-0.4950104779643349,-0.37270771847802714,0.0962309552655303,0.0708879302723185,0.2436345816340202,0.31319242093449207
1.6939999999999242,0.21162499999999054,0.21162499999999054,0.37308939729619744,0.4953835673616311,-0.4953835673616311,-0.37308939729619744,0.09630421909780519,0.07303736096866975,0.2663872189838461,0.31317850109956397
1.6949999999999241,0.21174999999999053,0.21174999999999053,0.3733562398843042,0.4957569236015154,-0.4957569236015154,-0.3733562398843042,0.0963787003489437,0.07425819732995179,0.28437463215034464,0.31316438252120116
1.695999999999924,0.21187499999999052,0.21187499999999052,0.3735107237133609,0.4961304343252288,-0.4961304343252288,-0.3735107237133609,0.09645350361537042,0.07458363943532532,0.29748439492943257,0.3131500945347128
1.696999999999924,0.2119999999999905,0.2119999999999905,0.37355746948314755,0.49650399179471194,-0.49650399179471194,-0.37355746948314755,0.09652778484828253,0.07406504447643722,0.3057393539126321,0.3131356616260986
1.6979999999999238,0.2121249999999905,0.2121249999999905,0.37350291746264247,0.49687749471217457,-0.49687749471217457,-0.37350291746264247,0.09660076631910411,0.07276873292972276,0.3092796462510887,0.31312110447315783
1.6989999999999237,0.21224999999999047,0.21224999999999047,0.3733550152855472,0.49725084972746014,-0.49725084972746014,-0.3733550152855472,0.09667174855790879,0.07077296212182646,0.3083452317727149,0.3131064407785143
1.6999999999999236,0.21237499999999046,0.21237499999999046,0.3731229195651778,0.49762397264702535,-0.49762397264702535,-0.3731229195651778,0.09674011944965068,0.06816508454276177,0.30325912703375435,0.31309168591596676
1.7009999999999235,0.21249999999999045,0.21249999999999045,0.37281671337767147,0.49799678936040304,-0.49799678936040304,-0.37281671337767147,0.09680536068714557,0.06503890501880277,0.2944114548667578,0.3130768534110535
1.7019999999999234,0.21262499999999043,0.21262499999999043,0.37244714134216356,0.4983692365017452,-0.4983692365017452,-0.37244714134216356,0.09686705179063239,0.061492247641515896,0.2822444077283732,0.31306195527604946
1.7029999999999232,0.21274999999999042,0.21274999999999042,0.3720253637054106,0.4987412618654506,-0.4987412618654506,-0.3720253637054106,0.09692487191149107,0.057624740206351,0.2672382061099885,0.31304700221880555
1.7039999999999231,0.2128749999999904,0.2128749999999904,0.37156273052134203,0.49911282459597195,-0.49911282459597195,-0.37156273052134203,0.09697859964241465,0.05353582088957832,0.24989811628882386,0.31303200374391094
1.704999999999923,0.2129999999999904,0.2129999999999904,0.3710705767076209,0.49948389517267955,-0.49948389517267955,-0.3710705767076209,0.09702811105818786,0.04932296902496153,0.2307425750122989,0.3130169681636311
1.705999999999923,0.21312499999999038,0.21312499999999038,0.3705600384652852,0.49985445521114485,-0.49985445521114485,-0.3705600384652852,0.09707337621040289,0.04508015916332069,0.2102924525763159,0.31300190253496246
1.7069999999999228,0.21324999999999036,0.21324999999999036,0.37004189126711345,0.500224497102412,-0.500224497102412,-0.37004189126711345,0.09711445429615496,0.04089653513410016,0.18906147039469134,0.31298681253796967
1.7079999999999227,0.21337499999999035,0.21337499999999035,0.3695264093581398,0.5005940235117702,-0.5005940235117702,-0.3695264093581398,0.09715148771524364,0.036855298596630795,0.16754777474140292,0.31297170230935173
1.7089999999999226,0.21349999999999034,0.21349999999999034,0.36902324646979984,0.50096304675824,-0.50096304675824,-0.36902324646979984,0.09718469522290188,0.03303280458219674,0.14622665502124432,0.31295657424393497
1.7099999999999225,0.21362499999999032,0.21362499999999032,0.36854133722909904,0.5013315880954691,-0.5013315880954691,-0.36854133722909904,0.09721436437583596,0.029497854792934847,0.12554438279457125,0.3129414287755314
1.7109999999999224,0.2137499999999903,0.2137499999999903,0.36808881854705666,0.5016996769140162,-0.5016996769140162,-0.36808881854705666,0.09724084345863905,0.026311177941678737,0.10591313692021043,0.3129262641473476
1.7119999999999223,0.2138749999999903,0.2138749999999903,0.3676729700971782,0.5020673498841134,-0.5020673498841134,-0.3676729700971782,0.09726453306569068,0.023525085185530495,0.08770697062958677,0.31291107618089176
1.7129999999999221,0.21399999999999028,0.21399999999999028,0.3673001728451496,0.5024346500569585,-0.5024346500569585,-0.3673001728451496,0.0972858775007153,0.02118328771899039,0.07125876811942877,0.31289585805112113
1.713999999999922,0.21412499999999027,0.21412499999999027,0.36697588446528917,0.5028016259414239,-0.5028016259414239,-0.36697588446528917,0.09730535614248481,0.019320862840756528,0.05685813134151774,0.31288060007440754
1.714999999999922,0.21424999999999025,0.21424999999999025,0.3667046303772008,0.5031683305718011,-0.5031683305718011,-0.3667046303772008,0.09732347491093263,0.017964354280296257,0.044750132047301605,0.3128652895147845
1.7159999999999218,0.21437499999999024,0.21437499999999024,0.36649000905694495,0.5035348205808581,-0.5035348205808581,-0.36649000905694495,0.09734075795341232,0.017131992252642357,0.035134859768361615,0.31284991041288307
1.7169999999999217,0.21449999999999023,0.21449999999999023,0.3663347102200458,0.5039011552910782,-0.5039011552910782,-0.3663347102200458,0.09735773965617764,0.01683401858787632,0.02816769322280832,0.3128344434409721
1.7179999999999216,0.2146249999999902,0.2146249999999902,0.3663869303763161,0.5042675422214544,-0.5042675422214544,-0.3663869303763161,0.09737516338925815,0.017282022096774916,0.023960220565069523,0.3128187928026916
1.7189999999999215,0.2147499999999902,0.2147499999999902,0.3664156778744763,0.5046339578993289,-0.5046339578993289,-0.3664156778744763,0.0973929428609593,0.017643064761439176,0.021703417235637623,0.31280301414604855
1.7199999999999214,0.21487499999999018,0.21487499999999018,0.3664234771233907,0.5050003813764522,-0.5050003813764522,-0.3664234771233907,0.09741098348507801,0.017908743878565704,0.02407878395788554,0.31278715175052413
1.7209999999999213,0.21499999999999017,0.21499999999999017,0.366409085038475,0.5053667904614907,-0.5053667904614907,-0.366409085038475,0.09742917392702749,0.01806222938434112,0.026070525961925384,0.3127712409496124
